player_id,player,team,minutes,goals,assists,shots,np_xg,key_passes,progressive_passes,progressive_carries,tackles,interceptions,pressures,aerials_won,aerials_total,dribbles_completed,through_balls,crosses,per90,goals_p90,assists_p90,shots_p90,np_xg_p90,key_passes_p90,progressive_passes_p90,progressive_carries_p90,tackles_p90,interceptions_p90,pressures_p90,aerials_won_p90,dribbles_completed_p90,through_balls_p90,crosses_p90,aerial_win_pct,source,depth,season,competition
3493,Emre Can,Liverpool,2539,1,0,31,2.1141365590000007,26,438,185,89,45,570,61,61,40,7,12,0.035447026388341865,0.04,0.0,1.1,0.07,0.92,15.53,6.56,3.15,1.6,20.2,2.16,1.42,0.25,0.43,100.0,statsbomb,event-level,2015/2016,Premier League
3495,Joe Gomez,Liverpool,443,0,1,1,0.016134378,2,113,14,13,8,52,11,11,4,0,7,0.20316027088036118,0.0,0.2,0.2,0.0,0.41,22.96,2.84,2.64,1.63,10.56,2.23,0.81,0.0,1.42,100.0,statsbomb,event-level,2015/2016,Premier League
3501,Philippe Coutinho Correia,Liverpool,2007,8,5,111,7.128245856100003,43,348,163,32,24,383,9,9,51,23,27,0.04484304932735426,0.36,0.22,4.98,0.32,1.93,15.61,7.31,1.43,1.08,17.17,0.4,2.29,1.03,1.21,100.0,statsbomb,event-level,2015/2016,Premier League
3515,Alberto Moreno Pérez,Liverpool,2610,1,4,34,1.4703509806,54,702,104,85,43,432,20,20,23,3,107,0.034482758620689655,0.03,0.14,1.17,0.05,1.86,24.21,3.59,2.93,1.48,14.9,0.69,0.79,0.1,3.69,100.0,statsbomb,event-level,2015/2016,Premier League
3535,Roberto Firmino Barbosa de Oliveira,Liverpool,2009,10,7,65,7.3517586904,37,196,86,74,13,614,33,33,55,12,31,0.04479840716774515,0.45,0.31,2.91,0.33,1.66,8.78,3.85,3.32,0.58,27.51,1.48,2.46,0.54,1.39,100.0,statsbomb,event-level,2015/2016,Premier League
3539,Simon Mignolet,Liverpool,3016,0,0,0,0.0,0,759,44,0,0,3,0,0,4,0,0,0.029840848806366047,0.0,0.0,0.0,0.0,0.0,22.65,1.31,0.0,0.0,0.09,0.0,0.12,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3635,Jordon Ibe,Liverpool,1203,1,1,30,1.2689323965,18,123,158,13,5,203,3,3,44,1,31,0.07481296758104738,0.07,0.07,2.24,0.09,1.35,9.2,11.82,0.97,0.37,15.19,0.22,3.29,0.07,2.32,100.0,statsbomb,event-level,2015/2016,Premier League
4590,Nathaniel Edwin Clyne,Liverpool,3044,1,0,31,2.3672014983000005,28,782,180,75,35,443,17,17,18,3,54,0.02956636005256242,0.03,0.0,0.92,0.07,0.83,23.12,5.32,2.22,1.03,13.1,0.5,0.53,0.09,1.6,100.0,statsbomb,event-level,2015/2016,Premier League
7780,Lucas Pezzini Leiva,Liverpool,1994,0,1,10,0.553640256,20,478,58,98,32,528,73,73,16,11,4,0.04513540621865597,0.0,0.05,0.45,0.02,0.9,21.57,2.62,4.42,1.44,23.83,3.29,0.72,0.5,0.18,100.0,statsbomb,event-level,2015/2016,Premier League
18872,Martin Škrtel,Liverpool,1911,1,0,10,0.507316491,5,423,73,31,24,136,84,84,2,0,1,0.04709576138147567,0.05,0.0,0.47,0.02,0.24,19.92,3.44,1.46,1.13,6.41,3.96,0.09,0.0,0.05,100.0,statsbomb,event-level,2015/2016,Premier League
20781,Jordan Rossiter,Liverpool,15,0,0,0,0.0,0,0,0,1,1,13,1,1,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,78.0,6.0,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3098,Victor Wanyama,Southampton,2525,1,1,31,1.7942775163,12,369,61,89,43,618,87,87,30,2,4,0.03564356435643564,0.04,0.04,1.1,0.06,0.43,13.15,2.17,3.17,1.53,22.03,3.1,1.07,0.07,0.14,100.0,statsbomb,event-level,2015/2016,Premier League
3272,Oriol Romeu Vidal,Southampton,1649,1,0,29,2.50753823,11,267,54,80,26,428,37,37,19,5,1,0.0545785324439054,0.05,0.0,1.58,0.14,0.6,14.57,2.95,4.37,1.42,23.36,2.02,1.04,0.27,0.05,100.0,statsbomb,event-level,2015/2016,Premier League
3328,James Ward-Prowse,Southampton,1575,2,4,29,2.2664223095000002,27,268,29,16,10,305,17,17,10,4,39,0.05714285714285714,0.11,0.23,1.66,0.13,1.54,15.31,1.66,0.91,0.57,17.43,0.97,0.57,0.23,2.23,100.0,statsbomb,event-level,2015/2016,Premier League
3590,Rhu-endly Martina,Southampton,1088,1,1,3,0.125135943,11,298,15,34,31,175,6,6,3,4,33,0.08272058823529412,0.08,0.08,0.25,0.01,0.91,24.65,1.24,2.81,2.56,14.48,0.5,0.25,0.33,2.73,100.0,statsbomb,event-level,2015/2016,Premier League
3629,Sadio Mané,Southampton,2627,11,6,86,12.052078224999999,37,190,219,55,21,505,21,21,80,8,65,0.03425961172440046,0.38,0.21,2.95,0.41,1.27,6.51,7.5,1.88,0.72,17.3,0.72,2.74,0.27,2.23,100.0,statsbomb,event-level,2015/2016,Premier League
3669,Virgil van Dijk,Southampton,3129,3,0,29,2.999237514999999,8,556,125,66,69,272,204,204,10,1,4,0.028763183125599234,0.09,0.0,0.83,0.09,0.23,15.99,3.6,1.9,1.98,7.82,5.87,0.29,0.03,0.12,100.0,statsbomb,event-level,2015/2016,Premier League
3828,Steven Davis,Southampton,2644,5,2,20,2.0640061254,46,508,130,64,21,555,18,18,23,9,47,0.0340393343419062,0.17,0.07,0.68,0.07,1.57,17.29,4.43,2.18,0.71,18.89,0.61,0.78,0.31,1.6,100.0,statsbomb,event-level,2015/2016,Premier League
3831,Dušan Tadić,Southampton,2295,7,11,56,6.782875651999999,66,485,103,36,14,384,17,17,38,18,134,0.0392156862745098,0.27,0.43,2.2,0.27,2.59,19.02,4.04,1.41,0.55,15.06,0.67,1.49,0.71,5.25,100.0,statsbomb,event-level,2015/2016,Premier League
3842,Shane Long,Southampton,2178,10,4,63,7.984430635499997,30,132,41,24,15,359,123,123,12,6,44,0.04132231404958678,0.41,0.17,2.6,0.33,1.24,5.45,1.69,0.99,0.62,14.83,5.08,0.5,0.25,1.82,100.0,statsbomb,event-level,2015/2016,Premier League
3960,José Miguel da Rocha Fonte,Southampton,3201,2,0,24,2.732162336,5,652,123,51,58,274,113,113,4,2,7,0.028116213683223992,0.06,0.0,0.67,0.08,0.14,18.33,3.46,1.43,1.63,7.7,3.18,0.11,0.06,0.2,100.0,statsbomb,event-level,2015/2016,Premier League
6695,Juan Miguel Jiménez López,Southampton,203,0,0,6,0.42655452400000005,3,12,7,2,0,53,0,0,3,1,2,0.4433497536945813,0.0,0.0,2.66,0.19,1.33,5.32,3.1,0.89,0.0,23.5,0.0,1.33,0.44,0.89,,statsbomb,event-level,2015/2016,Premier League
16181,Jordy Clasie,Southampton,1557,0,0,14,0.540446676,10,251,23,42,29,433,14,14,6,6,9,0.057803468208092484,0.0,0.0,0.81,0.03,0.58,14.51,1.33,2.43,1.68,25.03,0.81,0.35,0.35,0.52,100.0,statsbomb,event-level,2015/2016,Premier League
20045,Ryan Bertrand,Southampton,2924,1,3,13,1.2763177975000002,19,637,88,52,47,374,66,66,20,1,72,0.030779753761969904,0.03,0.09,0.4,0.04,0.58,19.61,2.71,1.6,1.45,11.51,2.03,0.62,0.03,2.22,100.0,statsbomb,event-level,2015/2016,Premier League
20201,Maarten Stekelenburg,Southampton,1517,0,0,0,0.0,1,389,25,0,0,3,0,0,0,0,0,0.05932762030323006,0.0,0.0,0.0,0.0,0.06,23.08,1.48,0.0,0.0,0.18,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3449,Wayne Routledge,Swansea City,1686,2,1,18,2.7345394620000003,27,193,61,28,11,331,12,12,24,7,42,0.05338078291814947,0.11,0.05,0.96,0.15,1.44,10.3,3.26,1.49,0.59,17.67,0.64,1.28,0.37,2.24,100.0,statsbomb,event-level,2015/2016,Premier League
3462,Jack Frank Porteous Cork,Swansea City,2603,1,1,19,0.8861317100000001,27,405,111,83,64,615,87,87,41,12,14,0.03457548981943911,0.03,0.03,0.66,0.03,0.93,14.0,3.84,2.87,2.21,21.26,3.01,1.42,0.41,0.48,100.0,statsbomb,event-level,2015/2016,Premier League
3529,Daniel Andre Sturridge,Liverpool,981,8,1,48,5.124934395400001,5,66,26,5,4,99,7,7,20,5,12,0.09174311926605505,0.73,0.09,4.4,0.47,0.46,6.06,2.39,0.46,0.37,9.08,0.64,1.83,0.46,1.1,100.0,statsbomb,event-level,2015/2016,Premier League
3532,Jordan Brian Henderson,Liverpool,1312,2,2,26,2.206942035,16,305,39,42,18,304,25,25,12,8,32,0.06859756097560976,0.14,0.14,1.78,0.15,1.1,20.92,2.68,2.88,1.23,20.85,1.71,0.82,0.55,2.2,100.0,statsbomb,event-level,2015/2016,Premier League
4090,Adam David Lallana,Liverpool,2145,4,7,42,3.8857538350000005,44,208,100,61,17,607,21,21,43,12,43,0.04195804195804196,0.17,0.29,1.76,0.16,1.85,8.73,4.2,2.56,0.71,25.47,0.88,1.8,0.5,1.8,100.0,statsbomb,event-level,2015/2016,Premier League
4726,Kyle Bartley,Swansea City,288,0,0,2,0.08941238,0,55,6,12,1,44,11,11,1,0,0,0.3125,0.0,0.0,0.62,0.03,0.0,17.19,1.88,3.75,0.31,13.75,3.44,0.31,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
38412,Kolo Habib Touré,Liverpool,858,1,0,4,0.29085575,1,149,35,21,24,79,19,19,4,0,1,0.1048951048951049,0.1,0.0,0.42,0.03,0.1,15.63,3.67,2.2,2.52,8.29,1.99,0.42,0.0,0.1,100.0,statsbomb,event-level,2015/2016,Premier League
3049,Matt Ritchie,AFC Bournemouth,3035,4,6,79,4.637305232100002,35,611,93,53,42,621,31,31,26,6,89,0.029654036243822075,0.12,0.18,2.34,0.14,1.04,18.12,2.76,1.57,1.25,18.42,0.92,0.77,0.18,2.64,100.0,statsbomb,event-level,2015/2016,Premier League
3085,Glenn Murray,AFC Bournemouth,830,3,0,27,4.633835496,6,28,9,11,0,181,37,37,8,0,5,0.10843373493975904,0.33,0.0,2.93,0.5,0.65,3.04,0.98,1.19,0.0,19.63,4.01,0.87,0.0,0.54,100.0,statsbomb,event-level,2015/2016,Premier League
3270,Danny Simpson,Leicester City,2631,0,0,7,0.830563433,6,546,15,50,61,343,78,78,10,0,19,0.03420752565564424,0.0,0.0,0.24,0.03,0.21,18.68,0.51,1.71,2.09,11.73,2.67,0.34,0.0,0.65,100.0,statsbomb,event-level,2015/2016,Premier League
3304,Harry Arter,AFC Bournemouth,1664,1,0,36,1.0289659573999999,24,252,93,58,17,468,8,8,21,8,6,0.054086538461538464,0.05,0.0,1.95,0.06,1.3,13.63,5.03,3.14,0.92,25.31,0.43,1.14,0.43,0.32,100.0,statsbomb,event-level,2015/2016,Premier League
3307,Marc Albrighton,Leicester City,2761,2,7,42,2.3626669599999994,55,693,132,71,23,610,15,15,61,16,142,0.03259688518652662,0.07,0.23,1.37,0.08,1.79,22.59,4.3,2.31,0.75,19.88,0.49,1.99,0.52,4.63,100.0,statsbomb,event-level,2015/2016,Premier League
3341,Steve Cook,AFC Bournemouth,3201,4,0,26,2.3511459650000006,4,650,157,40,60,189,148,148,0,1,3,0.028116213683223992,0.11,0.0,0.73,0.07,0.11,18.28,4.41,1.12,1.69,5.31,4.16,0.0,0.03,0.08,100.0,statsbomb,event-level,2015/2016,Premier League
3343,Dan Gosling,AFC Bournemouth,2475,3,1,40,3.0795959647000006,28,244,107,75,26,646,41,41,34,5,6,0.03636363636363636,0.11,0.04,1.45,0.11,1.02,8.87,3.89,2.73,0.95,23.49,1.49,1.24,0.18,0.22,100.0,statsbomb,event-level,2015/2016,Premier League
3344,Andrew Surman,AFC Bournemouth,3491,0,3,16,0.7623997892,42,606,86,50,56,539,78,78,17,9,7,0.025780578630764824,0.0,0.08,0.41,0.02,1.08,15.62,2.22,1.29,1.44,13.9,2.01,0.44,0.23,0.18,100.0,statsbomb,event-level,2015/2016,Premier League
3345,Charlie Daniels,AFC Bournemouth,3341,3,5,23,2.934878227999999,31,816,199,80,24,427,36,36,47,2,93,0.02693804250224484,0.08,0.13,0.62,0.08,0.84,21.98,5.36,2.16,0.65,11.5,0.97,1.27,0.05,2.51,100.0,statsbomb,event-level,2015/2016,Premier League
3346,Joshua King,AFC Bournemouth,1927,6,2,56,5.836289980000003,21,58,99,33,10,593,40,40,57,5,23,0.0467047223663726,0.28,0.09,2.62,0.27,0.98,2.71,4.62,1.54,0.47,27.7,1.87,2.66,0.23,1.07,100.0,statsbomb,event-level,2015/2016,Premier League
3463,Junior Stanislas,AFC Bournemouth,1459,3,2,46,2.4055857666,31,235,113,25,15,265,16,16,34,8,43,0.061686086360520906,0.19,0.12,2.84,0.15,1.91,14.5,6.97,1.54,0.93,16.35,0.99,2.1,0.49,2.65,100.0,statsbomb,event-level,2015/2016,Premier League
3608,Simon Francis,AFC Bournemouth,3456,0,4,6,0.19690734930000003,32,1016,188,109,60,403,137,137,34,3,86,0.026041666666666668,0.0,0.1,0.16,0.01,0.83,26.46,4.9,2.84,1.56,10.49,3.57,0.89,0.08,2.24,100.0,statsbomb,event-level,2015/2016,Premier League
3631,Nathan Dyer,Leicester City,259,1,1,5,0.6213481270000001,4,23,22,4,0,53,2,2,7,0,4,0.3474903474903475,0.35,0.35,1.74,0.22,1.39,7.99,7.64,1.39,0.0,18.42,0.69,2.43,0.0,1.39,100.0,statsbomb,event-level,2015/2016,Premier League
3662,Danny Drinkwater,Leicester City,3098,2,7,42,1.7761880454999994,34,608,90,109,37,779,54,54,28,14,37,0.029051000645577793,0.06,0.2,1.22,0.05,0.99,17.66,2.61,3.17,1.07,22.63,1.57,0.81,0.41,1.07,100.0,statsbomb,event-level,2015/2016,Premier League
3671,José Leonardo Ulloa,Leicester City,1033,6,1,33,6.423967905,9,74,18,26,2,254,72,72,17,4,7,0.08712487899322362,0.52,0.09,2.88,0.56,0.78,6.45,1.57,2.27,0.17,22.13,6.27,1.48,0.35,0.61,100.0,statsbomb,event-level,2015/2016,Premier League
3810,Shinji Okazaki,Leicester City,2079,5,0,44,7.1223574140000006,17,68,36,37,11,515,74,74,23,1,10,0.04329004329004329,0.22,0.0,1.9,0.31,0.74,2.94,1.56,1.6,0.48,22.29,3.2,1.0,0.04,0.43,100.0,statsbomb,event-level,2015/2016,Premier League
3812,Christian Fuchs,Leicester City,2735,0,4,19,1.0004570380000002,43,964,57,101,73,497,69,69,11,3,88,0.03290676416819013,0.0,0.13,0.63,0.03,1.41,31.72,1.88,3.32,2.4,16.35,2.27,0.36,0.1,2.9,100.0,statsbomb,event-level,2015/2016,Premier League
3813,Wes Morgan,Leicester City,3390,2,0,21,2.948268348,3,320,51,53,46,273,129,129,9,0,1,0.02654867256637168,0.05,0.0,0.56,0.08,0.08,8.5,1.35,1.41,1.22,7.25,3.42,0.24,0.0,0.03,100.0,statsbomb,event-level,2015/2016,Premier League
3814,Riyad Mahrez,Leicester City,3060,17,10,87,12.163812770000005,56,441,242,52,33,587,42,42,123,24,78,0.029411764705882353,0.5,0.29,2.56,0.36,1.65,12.97,7.12,1.53,0.97,17.26,1.24,3.62,0.71,2.29,100.0,statsbomb,event-level,2015/2016,Premier League
3815,Kasper Schmeichel,Leicester City,3419,0,0,0,0.0,6,1183,82,0,0,6,0,0,1,1,0,0.026323486399532026,0.0,0.0,0.0,0.0,0.16,31.14,2.16,0.0,0.0,0.16,0.0,0.03,0.03,0.0,,statsbomb,event-level,2015/2016,Premier League
3961,N''Golo Kanté,Leicester City,3095,1,3,21,0.7659033805,24,388,164,164,110,906,47,47,48,3,20,0.029079159935379646,0.03,0.09,0.61,0.02,0.7,11.28,4.77,4.77,3.2,26.35,1.37,1.4,0.09,0.58,100.0,statsbomb,event-level,2015/2016,Premier League
6409,Adam Smith,AFC Bournemouth,2176,2,0,15,0.5216790726,14,357,167,67,27,538,33,33,35,1,43,0.04136029411764706,0.08,0.0,0.62,0.02,0.58,14.77,6.91,2.77,1.12,22.25,1.36,1.45,0.04,1.78,100.0,statsbomb,event-level,2015/2016,Premier League
10960,Jamie Vardy,Leicester City,3207,24,5,118,22.29868511899999,36,135,109,42,9,493,112,112,39,2,50,0.02806361085126286,0.67,0.14,3.31,0.63,1.01,3.79,3.06,1.18,0.25,13.84,3.14,1.09,0.06,1.4,100.0,statsbomb,event-level,2015/2016,Premier League
20074,Artur Boruc,AFC Bournemouth,2889,0,0,0,0.0,2,751,17,0,1,4,0,0,1,0,0,0.03115264797507788,0.0,0.0,0.0,0.0,0.06,23.4,0.53,0.0,0.03,0.12,0.0,0.03,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
28782,Ritchie De Laet,Leicester City,658,1,0,2,0.122346265,4,168,11,30,7,110,15,15,3,0,12,0.13677811550151975,0.14,0.0,0.27,0.02,0.55,22.98,1.5,4.1,0.96,15.05,2.05,0.41,0.0,1.64,100.0,statsbomb,event-level,2015/2016,Premier League
40123,Robert Huth,Leicester City,3142,3,0,30,2.599811442,1,267,17,37,46,252,154,154,4,0,1,0.02864417568427753,0.09,0.0,0.86,0.07,0.03,7.65,0.49,1.06,1.32,7.22,4.41,0.11,0.0,0.03,100.0,statsbomb,event-level,2015/2016,Premier League
40218,Sylvain Distin,AFC Bournemouth,860,0,0,2,0.16814246000000002,0,185,32,17,4,76,42,42,3,0,0,0.10465116279069768,0.0,0.0,0.21,0.02,0.0,19.36,3.35,1.78,0.42,7.95,4.4,0.31,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
2966,Stéphane Sessègnon,West Bromwich Albion,1767,2,2,28,1.2507088880000001,26,175,143,21,18,220,18,18,50,3,51,0.050933786078098474,0.1,0.1,1.43,0.06,1.32,8.91,7.28,1.07,0.92,11.21,0.92,2.55,0.15,2.6,100.0,statsbomb,event-level,2015/2016,Premier League
3337,Jermain Defoe,Sunderland,2589,15,1,88,13.2098756745,18,77,46,22,5,348,20,20,20,4,6,0.03476245654692932,0.52,0.03,3.06,0.46,0.63,2.68,1.6,0.76,0.17,12.1,0.7,0.7,0.14,0.21,100.0,statsbomb,event-level,2015/2016,Premier League
3514,James McClean,West Bromwich Albion,2461,2,2,31,2.1490602424999996,30,350,113,73,19,551,77,77,35,2,107,0.03657049979683056,0.07,0.07,1.13,0.08,1.1,12.8,4.13,2.67,0.69,20.15,2.82,1.28,0.07,3.91,100.0,statsbomb,event-level,2015/2016,Premier League
3523,Craig Dawson,West Bromwich Albion,3453,4,0,38,3.431995575399998,23,918,34,76,44,443,158,158,15,2,77,0.026064291920069503,0.1,0.0,0.99,0.09,0.6,23.93,0.89,1.98,1.15,11.55,4.12,0.39,0.05,2.01,100.0,statsbomb,event-level,2015/2016,Premier League
3541,Chris Brunt,West Bromwich Albion,1816,0,3,17,0.613524584,16,488,44,30,15,205,34,34,11,2,45,0.04955947136563876,0.0,0.15,0.84,0.03,0.79,24.19,2.18,1.49,0.74,10.16,1.69,0.55,0.1,2.23,100.0,statsbomb,event-level,2015/2016,Premier League
3596,Gareth McAuley,West Bromwich Albion,3073,1,0,8,0.84951885,6,432,54,53,39,352,136,136,8,2,1,0.0292873413602343,0.03,0.0,0.23,0.02,0.18,12.65,1.58,1.55,1.14,10.31,3.98,0.23,0.06,0.03,100.0,statsbomb,event-level,2015/2016,Premier League
3967,Claudio Ariel Yacob,West Bromwich Albion,2862,0,1,9,0.216381981,8,331,29,115,60,770,64,64,10,2,5,0.031446540880503145,0.0,0.03,0.28,0.01,0.25,10.41,0.91,3.62,1.89,24.21,2.01,0.31,0.06,0.16,100.0,statsbomb,event-level,2015/2016,Premier League
4022,Darren Fletcher,West Bromwich Albion,3447,1,2,23,1.839551207,23,538,96,45,29,547,49,49,39,13,31,0.02610966057441253,0.03,0.05,0.6,0.05,0.6,14.05,2.51,1.17,0.76,14.28,1.28,1.02,0.34,0.81,100.0,statsbomb,event-level,2015/2016,Premier League
4041,José Salomón Rondón Giménez,West Bromwich Albion,2600,9,2,72,8.339465060100002,24,117,48,12,13,517,141,141,21,4,26,0.03461538461538462,0.31,0.07,2.49,0.29,0.83,4.05,1.66,0.42,0.45,17.9,4.88,0.73,0.14,0.9,100.0,statsbomb,event-level,2015/2016,Premier League
4217,Danny Graham,Sunderland,363,0,0,4,0.5011478739999999,0,27,0,2,4,48,23,23,0,0,3,0.24793388429752067,0.0,0.0,0.99,0.12,0.0,6.69,0.0,0.5,0.99,11.9,5.7,0.0,0.0,0.74,100.0,statsbomb,event-level,2015/2016,Premier League
4630,Saido Berahino,West Bromwich Albion,1774,4,0,36,6.222151514000001,18,82,37,19,8,265,15,15,30,0,12,0.05073280721533258,0.2,0.0,1.83,0.32,0.91,4.16,1.88,0.96,0.41,13.44,0.76,1.52,0.0,0.61,100.0,statsbomb,event-level,2015/2016,Premier League
5108,Glyn Oliver Myhill,West Bromwich Albion,2083,0,0,0,0.0,0,613,31,0,0,0,0,0,0,0,0,0.04320691310609698,0.0,0.0,0.0,0.0,0.0,26.49,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
5617,Sebastian Larsson,Sunderland,568,0,0,6,0.40069770000000005,6,88,10,17,4,171,7,7,2,0,9,0.15845070422535212,0.0,0.0,0.95,0.06,0.95,13.94,1.58,2.69,0.63,27.1,1.11,0.32,0.0,1.43,100.0,statsbomb,event-level,2015/2016,Premier League
9485,Craig Gardner,West Bromwich Albion,2064,3,3,50,3.8926895690000007,23,357,30,57,20,511,53,53,9,4,44,0.0436046511627907,0.13,0.13,2.18,0.17,1.0,15.57,1.31,2.49,0.87,22.28,2.31,0.39,0.17,1.92,100.0,statsbomb,event-level,2015/2016,Premier League
10503,Billy Jones,Sunderland,2051,1,0,13,1.8214269679999997,10,396,33,81,19,522,70,70,12,0,18,0.04388103364212579,0.04,0.0,0.57,0.08,0.44,17.38,1.45,3.55,0.83,22.91,3.07,0.53,0.0,0.79,100.0,statsbomb,event-level,2015/2016,Premier League
10783,Lee Cattermole,Sunderland,2229,0,0,10,0.671550593,20,312,33,57,36,440,43,43,14,16,8,0.040376850605652756,0.0,0.0,0.4,0.03,0.81,12.6,1.33,2.3,1.45,17.77,1.74,0.57,0.65,0.32,100.0,statsbomb,event-level,2015/2016,Premier League
11012,Jonathan Grant Evans,West Bromwich Albion,2624,1,1,9,2.0259355855,5,493,112,83,53,357,98,98,17,0,19,0.03429878048780488,0.03,0.03,0.31,0.07,0.17,16.91,3.84,2.85,1.82,12.24,3.36,0.58,0.0,0.65,100.0,statsbomb,event-level,2015/2016,Premier League
40124,Rickie Lambert,West Bromwich Albion,669,1,1,14,1.6784735619999998,8,75,2,1,1,89,49,49,3,2,5,0.13452914798206278,0.13,0.13,1.88,0.23,1.08,10.09,0.27,0.13,0.13,11.97,6.59,0.4,0.27,0.67,100.0,statsbomb,event-level,2015/2016,Premier League
43627,Jordi Gómez García-Penche,Sunderland,353,0,0,2,0.022011260999999997,3,43,4,8,2,46,6,6,2,1,3,0.254957507082153,0.0,0.0,0.51,0.01,0.76,10.96,1.02,2.04,0.51,11.73,1.53,0.51,0.25,0.76,100.0,statsbomb,event-level,2015/2016,Premier League
3044,Chancel Mbemba Mangulu,Newcastle United,2948,0,0,12,1.240383622,4,503,122,81,63,315,80,80,20,0,4,0.030529172320217096,0.0,0.0,0.37,0.04,0.12,15.36,3.72,2.47,1.92,9.62,2.44,0.61,0.0,0.12,100.0,statsbomb,event-level,2015/2016,Premier League
3065,Paul Dummett,Newcastle United,1905,1,0,5,0.335921315,3,420,32,60,27,320,70,70,6,0,17,0.047244094488188976,0.05,0.0,0.24,0.02,0.14,19.84,1.51,2.83,1.28,15.12,3.31,0.28,0.0,0.8,100.0,statsbomb,event-level,2015/2016,Premier League
3076,Ayoze Pérez Gutiérrez,Newcastle United,2064,6,2,51,3.6851812935,26,176,87,58,34,580,14,14,58,5,34,0.0436046511627907,0.26,0.09,2.22,0.16,1.13,7.67,3.79,2.53,1.48,25.29,0.61,2.53,0.22,1.48,100.0,statsbomb,event-level,2015/2016,Premier League
3091,Moussa Sissoko,Newcastle United,3289,1,7,39,3.692096528,50,405,263,59,28,603,79,79,78,5,114,0.027363940407418668,0.03,0.19,1.07,0.1,1.37,11.08,7.2,1.61,0.77,16.5,2.16,2.13,0.14,3.12,100.0,statsbomb,event-level,2015/2016,Premier League
3096,Rob Elliot,Newcastle United,1898,0,0,0,0.0,1,632,42,0,0,2,0,0,0,0,0,0.04741833508956796,0.0,0.0,0.0,0.0,0.05,29.97,1.99,0.0,0.0,0.09,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3254,Florian Thauvin,Newcastle United,441,0,0,8,0.408411334,4,89,47,7,5,70,3,3,10,3,21,0.20408163265306123,0.0,0.0,1.63,0.08,0.82,18.16,9.59,1.43,1.02,14.29,0.61,2.04,0.61,4.29,100.0,statsbomb,event-level,2015/2016,Premier League
3567,Georginio Wijnaldum,Newcastle United,3185,11,4,54,7.722146134000001,38,256,136,42,23,413,41,41,81,7,20,0.0282574568288854,0.31,0.11,1.53,0.22,1.07,7.23,3.84,1.19,0.65,11.67,1.16,2.29,0.2,0.57,100.0,statsbomb,event-level,2015/2016,Premier League
3583,Ashley Westwood,Aston Villa,2760,2,2,38,2.0975800909999998,40,521,74,56,36,654,14,14,16,10,28,0.03260869565217391,0.07,0.07,1.24,0.07,1.3,16.99,2.41,1.83,1.17,21.33,0.46,0.52,0.33,0.91,100.0,statsbomb,event-level,2015/2016,Premier League
3650,Daryl Janmaat,Newcastle United,2793,2,4,21,1.2038169733999997,22,775,120,91,31,412,40,40,46,5,116,0.0322234156820623,0.06,0.13,0.68,0.04,0.71,24.97,3.87,2.93,1.0,13.28,1.29,1.48,0.16,3.74,100.0,statsbomb,event-level,2015/2016,Premier League
4269,Aleksandar Mitrović,Newcastle United,2168,9,4,80,11.860970990000006,22,83,42,25,9,391,134,134,18,4,6,0.04151291512915129,0.37,0.17,3.32,0.49,0.91,3.45,1.74,1.04,0.37,16.23,5.56,0.75,0.17,0.25,100.0,statsbomb,event-level,2015/2016,Premier League
8061,Siem Stefan de Jong,Newcastle United,461,0,1,8,0.7520500019999999,1,41,7,15,2,108,11,11,4,0,2,0.19522776572668113,0.0,0.2,1.56,0.15,0.2,8.0,1.37,2.93,0.39,21.08,2.15,0.78,0.0,0.39,100.0,statsbomb,event-level,2015/2016,Premier League
